,tonalidad,tonalidad_escala,scale_coverage,mayor_chord_coverage,minor_chord_coverage,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,avr_vertical_notes,cant_eventos_por_pedal,cant_pedales_seg,duracion_seg,tracks_used,info_tracks,Clean Electric Guitar,Marimba,Electric Piano,HiHat,Synth,Fingered Bass,Effects,Side Stick,Snare,Tambourine,Cabasa,Maracas,Rock Organ,Drum,Cencerro,Timbale,Shaker,Open HiHat,Tom,Cynbal,crash,Block,ride,Vibra Slap,note_num_mean,note_num_std,note_num_min,note_num_25%,note_num_50%,note_num_75%,note_num_max,Octave_mean,Octave_std,Octave_min,Octave_25%,Octave_50%,Octave_75%,Octave_max,duration_mean,duration_std,duration_min,duration_25%,duration_50%,duration_75%,duration_max,mf,p,m,f,ff,pp,xs,xxs,xl,s,l,Genero,Grupo,tema,Piano,String ensamble,Hammond Organ,Vocals,Hand clap,Steel Guitar,Picked Bass,Brass Section,Sax,Lead,Church Organ 1,Conga,Clavinet,Orchestra Hit,Triangle,Trombone,Overdriven Guitar,Surdo,Bongo,Timpani,Agogo,Reverse Cymbal,Acoustic Bass,Synth Drum,Synph Brass,Distortion Guitar,Celesta,Clarinet,Shakuhachi,Nylon,Harpsicord,Jazz Guitar,Fretless Bass,Harp,Guiro,Ocarina,Piccolo,Flute,Slap,Muted Electric Guitar,Recorder,Reed Organ,Tuba,Steel Drums,Glockenspiel,Taiko Drum,Vibraphone,Strings,Whistle,Pan Flute,High Q,Percussive Organ,Harmonica,Jingle bell,Beltree,Castanets,French Accordion,Trumpet,Honky Piano,English Horn,Oboe,Muted Trumpet,Guitar Harmonics,Melodic Tom 1,Tubular Bells,Metronome,Stick,Bandoneon,Banjo,French Horn,Xylophone,Music Box,Guitar noise,Kalimba,Scratch,Claves,Sitar,Shanai,Fiddle,Bassoon,Tinkle Bell,Bagpipe,Cuica,Dulcimer/Santur,Woodblock,Square,Koto,Blown Bottle,Shamisen
2395,F#,M,99.85,44.46,40.37,19.75,16.42,16.35,15.66,12.6,10.78,8.29,0.6363980325387817,7.185871743486974,2.0922545630525122,158.99913544999987,9,"0 Guitar1 Organ2 Bass3 Drums4 Vocals5 bak vocals6 Dis Guitar7 Vocals 28 Lead Guitar9 ""The Wizard"" by Uriah Heep10      Seq. By Daryl Gravitt11      Night Hawg@aol.com12",,,,1.465416773119946,,2.2012698308668717,,,0.7735891119903577,2.955990915735513,,,4.440275715977175,1.0062947798248556,,,,0.3018884339474567,0.45912199329509035,0.3018884339474567,0.05031473899124277,,0.07547210848686417,,60.289822171774496,15.28284918673063,30.0,49.0,61.0,73.0,95.0,4.547483919788119,1.3118557346787834,2.0,4.0,5.0,6.0,7.0,137.78357926598562,124.48546061435432,14.0,59.0,74.0,239.0,479.0,0.10177828225501324,0.0026485054861899358,0.0056753688989784334,0.6806659099508134,0.033673855467272036,0.0007567158531971245,0.16382898221717745,0.5497540673477109,0.07756337495270525,0.18426031025349981,0.018917896329928113,ClassicRock,UriahHeep,The_Wizard,,,,0.7232743729991149,,6.062926048444755,,,,0.3018884339474567,,,,,,,0.308177776321362,,,,,,,,,1.358497952763555,,,,,,,,,,,1.2264217629115426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2396,C,m,68.35,31.319999999999997,40.72,12.51,13.02,5.38,3.97,22.83,7.53,3.11,0.8256227758007118,2.3401261523532266,6.331827756589143,325.49843097915044,1,0 1,,,,1.6282720577351992,9.637527254934566,,,0.17511605149227613,0.4116763315783334,1.3118342804772265,,,,0.8632914117426245,,,,0.03686653715626866,0.03379432572657961,0.03686653715626866,0.03379432572657961,,,,63.74264843603671,13.827825828093633,24.0,57.0,63.0,70.0,112.0,4.835362427420866,1.1794960197331341,2.0,4.0,5.0,5.0,9.0,37.774115002809516,43.60386063384304,1.0,7.0,19.0,50.0,158.0,0.006555534744334145,0.003371417868514703,0.052069675969282636,0.07342198913654242,0.9147780483236562,0.0009365049634763064,0.1689454954111257,0.5924330398951114,0.08053942685896236,0.08634575763251545,0.019666604233002434,ClassicRock,USAForAfrica,We_Are_The_World,,,,,0.14746614862507465,,,,2.844867783892065,,,,,,,,0.445470657304913,,,,,,,,,,,,,1.0230464060864553,,,0.5130593087580722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2688233204615798,0.11059961146880598,,,,,,,,,,,,,,,,0.5591424802034081,,,,,,,,,,
2397,D#,M,97.88000000000001,59.730000000000004,43.84,25.92,23.07,12.33,10.74,10.03,9.21,6.58,0.6515068493150685,5.211570247933884,0.8015336728832689,377.40148696666733,8,"0 k/s1 hat2 maraca3 cymbal roll end4 cymbal roll build5 syn bass6 acoustic pno7 elec pno8 strings9 fantasia10 gut string guitar11 12 ""Saved The Best For Last""13 by Vanessa Williams14 GM seq. by BigNotes15",,,1.7249534580066381,0.39215531764206213,0.49549354323692985,,,,,,,1.1287713872670166,,0.1722303759914462,,,,0.0026496980921760956,,0.0026496980921760956,,,,,59.63616438356164,12.005627635784126,22.0,53.0,62.0,68.0,94.0,4.499178082191781,1.051901152488705,1.0,4.0,5.0,5.0,7.0,146.8825205479452,125.47683195585726,19.0,55.0,101.0,223.0,474.79999999999995,0.2432876712328767,0.17589041095890412,0.060821917808219175,0.256986301369863,0.07178082191780821,0.025205479452054796,0.17315068493150684,0.4843835616438356,0.07506849315068494,0.176986301369863,0.02958904109589041,ClassicRock,VanessaWilliams,Save_the_Best_For_Last,1.7170043637301098,0.7313166734406024,,,0.10598792368704382,,,,,,,,,,,,,,,,,0.0026496980921760956,,,,,,,,0.16428128171491793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2398,C#,M,99.64999999999999,83.41,73.79,53.53,16.59,13.29,5.85,4.7,3.67,2.02,0.6152885335998002,11.849443969204449,1.4186907253054284,205.99979599999276,8,0 Piano  11 SYbasse22 Volutes33 Strings54 Rhodes 65 SYbrass76 SYchoir87 Timbal 98 Drums 109,2.485439354512846,,1.2330109297778573,,8.247580983041653,,,,2.3786431322486226,,,,,,,,,,,,0.3398061617498032,,,,60.49263052710467,23.16609158340077,13.0,49.0,58.0,85.0,98.0,4.765176117911566,1.8497582503983487,1.0,4.0,4.0,7.0,8.0,37.32200849362978,58.80026995592353,4.0,11.0,11.0,31.0,233.0,0.08643517361978516,0.10841868598551087,0.016237821633774668,0.14688983262553085,0.16212840369722709,0.29028228828378716,0.05395953035223582,0.801898576067949,0.06045465900574569,0.051961029228078943,0.015488383712215838,ClassicRock,Vangelis,Chariots_of_Fire,3.393207243758749,2.9708767284411364,,0.2815536768784084,2.3786431322486226,,,0.7038841921960209,,,,,,,,,,,,0.11650496974278966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,A,m,99.38,53.269999999999996,71.28,35.06,5.71,14.32,4.68,21.9,0.66,17.05,0.8754139072847682,16.38976377952756,0.5407582575560342,234.85540576667026,5,0 Ain't Talkin' 'Bout Love1 Programming By K.Shiga2 Guiter3 Guiter24 Bass5 Drums6 Vocal7,,,,0.5066947452690399,,,,,1.22202850329592,,,,,2.0863901275783996,,,,0.8430719291031085,0.1703175614349714,0.44708359876679993,,,1.9629098955380455,,52.78725165562914,17.688103491168377,28.0,35.0,48.0,69.0,95.0,3.8981788079470197,1.5447703785565752,2.0,2.0,4.0,5.0,7.0,352.35099337748346,222.81564147512023,240.0,240.0,240.0,240.0,960.0,0.0,0.0,0.06788079470198675,0.09850993377483444,0.26862582781456956,0.632864238410596,0.0939569536423841,0.7586920529801324,0.07947019867549669,0.0,0.0,ClassicRock,VanHalen,Aint_Talkin_Bout_Love,,,,,0.021289695179371425,,3.2913868747308226,,1.673370041098594,,,,,,,,0.8643616242824799,,,,,,,,,4.4580621705603765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,E,M,100.0,65.36,52.589999999999996,30.04,21.7,13.62,12.95,8.93,7.63,5.13,0.9482142857142857,3.677358490566038,2.8806794055201697,183.984375,6,untitled0 lead vox1 bg vox2 guitar 13 guitar 24 bass5 drums6 feedback7 8 9 10 11 12 13 14,,,,1.7936305732484077,,,,,1.1033545647558387,,,,,1.6468789808917197,0.08152866242038216,,,1.2555414012738852,0.1521868365180467,0.010870488322717623,0.27719745222929937,,,,55.824553571428574,15.745095006778302,28.0,40.0,61.0,68.0,83.0,4.1066964285714285,1.3378569975693428,2.0,3.0,5.0,5.0,6.0,336.85714285714283,198.1137878290284,240.0,240.0,240.0,240.0,960.0,0.0,0.0,0.054464285714285715,0.0,0.0,0.0,0.128125,0.7616071428571428,0.054910714285714285,0.0004464285714285714,0.0004464285714285714,ClassicRock,VanHalen,Dance_the_Night_Away,,,,0.9892144373673036,,,,,1.0435668789808916,,,,,,,,1.7718895966029724,,,,,,,,,5.3319745222929935,,,,,,,,,,,,,3.0328662420382164,,,,,,,,,,,,,,,,,,,,,,,,0.005435244161358811,,,,,,,,,,,,,,,,,,,,,,,,,,
2401,C,M,99.30999999999999,50.19,45.89,23.25,18.95,16.83,15.49,11.45,10.1,3.24,0.9924419650890769,22.390134529147982,0.817195033483074,272.8846736250005,12,0 Clean Guitar1 Jazz Guitar2 Brass3 New Age4 Brass5 Piano6 Piano7 Bass8 Guitar9 Guitar10 Drums11 Drums12,0.2455249652168877,,,1.0700491021392717,1.6160673083678727,,,,0.8794924127172096,,,,,1.7699784805933843,,,,1.6966874462002834,0.5863282751448065,0.824524136922384,0.02198731031793024,,,,49.7282706496311,16.581982601329987,24.0,33.0,46.0,65.0,87.0,3.706316357746986,1.4547845824716603,2.0,2.0,3.0,5.0,7.0,227.0275328414612,175.0451925537821,132.0,132.0,140.0,192.0,776.0,0.6186791434227101,0.014036350548857298,0.02339391758142883,0.0,0.08079899226201187,0.022134245096274967,0.024833543278747525,0.8144682382580529,0.06658268850098974,0.05344610401295663,0.017275508367824367,ClassicRock,VanHalen,Dreams,8.985480816594158,,,,,,3.814798340160897,,,,,,,,,,,,,,,,,,4.254544546519502,0.8355177920813491,,,,,,0.2455249652168877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36645517196550403,,,,,,,,,,,,,,,,,,,,,,,,,,
2402,D,m,97.24,40.11,69.63,39.1,5.55,13.81,10.7,16.72,1.78,9.58,0.8270390352269121,31.762360446570973,0.31287181060933283,286.2879477604068,7,0 Keyboard1 Keyboard2 Keyboard3 Guitar4 Vocal5 Bass6 Percussion7,,,,,3.154167009348633,,,,0.9431064147554052,,,,,,,1.138713671149119,,,1.8862128295108105,2.8363052177088486,,,,,64.57632497619804,16.461068971857863,36.0,45.0,72.0,77.0,93.0,5.017772135829896,1.323176164397504,3.0,3.0,6.0,6.0,7.0,131.1831164709616,109.19123364690108,38.0,76.0,76.0,153.0,403.0,0.005395112662646779,0.003490955252300857,0.07997461123452872,0.006029831799428753,0.9761980323706759,0.005395112662646779,0.06283719454141543,0.6978736908917804,0.09711202792764202,0.03300539511266265,0.029197080291970802,ClassicRock,VanHalen,Ill_Wait,,,,,,,,,1.173643538362282,,,0.027943893770530526,,,,,,,,,,,,,6.308334018697266,0.37025659245952947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403,D,M,93.34,36.41,25.89,36.24,22.37,11.85,7.79,6.25,4.47,4.37,0.9665300546448088,325.5625,0.035211702569735125,227.1971934375049,10,"0 _Seq1 _by2 _Rob3 _Horvath  rocklink@usa.net4 _Drums5 _by6 _Alex7 8 9 10 Drums11 _______Rob Horvath , Alex Perdomo12",,,,2.064286063150722,,4.779988623841543,1.5625193015319963,,1.3204388463650674,,,,,1.734176351559455,0.2860950833790979,,,0.21567167823962766,0.16285412438502497,0.202467289775977,0.12764242181528984,,1.170789110443693,,51.27698087431694,19.645755567671888,25.0,33.0,45.0,73.0,92.0,3.753415300546448,1.6649654524871031,2.0,2.0,3.0,6.0,7.0,218.34972677595627,191.474249103166,128.0,128.0,128.0,256.0,896.0,0.0,0.0,0.01707650273224044,0.0,0.0,0.0,0.0546448087431694,0.8497267759562842,0.050546448087431695,0.024931693989071038,0.0030737704918032786,ClassicRock,VanHalen,Jamies_Cryin',,,,,,,,,,,,,,,,,0.4797594475126411,,,,,,2.3899943119207716,,,3.675221455716104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017605851284867562,,,,,,,,,,,,,,,,,,,,,,,
2404,C,M,94.93,64.75,53.78,41.87,17.54,10.15,9.62,6.57,5.34,3.84,0.3643508330713612,13.882427079582284,0.3442061344104973,620.6030725780986,13,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,0.6815950785463899,,,,1.8868743190965072,,,,0.447951375498573,1.0957084005001065,,,,0.6397003455860917,,,,0.2255870236323749,0.28037244365738023,0.07573278650515443,0.15791091654266243,,0.4157246578368052,,56.97767997485067,15.532613439990325,24.0,45.0,60.0,71.0,84.0,4.460232631248036,1.246910575623422,2.0,3.0,5.0,5.0,7.0,97.12668972021378,120.9154207539885,10.0,36.0,52.0,102.0,490.0,0.11191449229801949,0.025463690663313422,0.027664256523105942,0.2552656397359321,0.524992140836215,0.007230430682175416,0.1351776171015404,0.7202137692549513,0.06381640993398302,0.04212511788745677,0.011002829298962591,ClassicRock,VanHalen,Jump,,0.15146557301030886,,,,,,,0.25459106952796595,0.38188660429194893,,,,,,,0.06928744297280086,,,,,,,,1.0167529422287753,0.6171416432228541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06606477120662407,,,,,,,,,,,,,,,,,,,,,,,,,,
2405,C,M,95.97999999999999,48.19,47.7,24.29,17.24,13.81,13.32,12.63,10.09,4.6,0.8883447600391773,4.995983935742972,1.8508064342818302,100.90196172916632,4,0 Synth1 Bass2 Drums3 Doubling Piano4,,,,,,,,0.16848037152766326,0.35678196323505157,1.3478429722213061,,,,0.06937427062903781,,,,0.07928488071890036,0.7333851466498282,0.15856976143780072,0.04955305044931272,,0.03964244035945018,,61.50048971596474,11.965032785741322,33.0,55.0,64.0,72.0,84.0,4.742409402546523,1.0418938604958552,2.0,4.0,5.0,6.0,7.0,177.65915768854066,128.77587075649592,46.0,94.0,142.0,190.0,478.0,0.0,0.0,0.061704211557296766,0.0,0.023506366307541625,0.9764936336924583,0.40646425073457393,0.395690499510284,0.12634671890303623,0.0,0.009794319294809012,ClassicRock,VanHalen,Love_Walks_In,4.241741118461169,,,,,,,,,,,,,,,,,,,,,,1.67489310518677,,,,,,,,,,,,,,,,,,,4.202098678101719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406,C,m,81.47,58.089999999999996,62.11,9.87,8.12,5.55,4.08,46.69,1.31,5.85,0.9715536105032823,61.20754716981132,0.24949457195430724,212.42947125000575,7,untitled0 untitled1 2 3 4 5 6 7 Drums by8 Alex Perdomo9 oye-bro@msn.com10,,,,1.3651589786179075,,3.5541207891604145,1.12507929617131,,1.092127182894326,,,,,2.2454511475887653,,,,1.6240684400799246,0.17888290064648443,0.2118350139234684,0.24949457195430724,,0.3483509117852592,,44.63074398249453,17.922477113275587,28.0,28.0,36.0,64.0,88.0,3.297319474835886,1.4615747490824786,2.0,2.0,3.0,5.0,7.0,206.80962800875272,70.71119563204854,128.0,192.0,192.0,192.0,384.0,0.0,0.0,0.0,0.0,0.1673960612691466,0.8326039387308534,0.5596280087527352,0.21334792122538293,0.09053610503282276,0.09956236323851203,0.036925601750547044,ClassicRock,VanHalen,Panama,,,,,,,3.5541207891604145,,,,,,,,,,,,,,,,3.5541207891604145,,,5.422976356440791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,A,M,94.39,45.980000000000004,27.040000000000003,27.5,15.71,13.19,12.04,10.95,8.56,6.44,0.7731798382078406,6.950035688793719,2.2838832992445974,175.26539749999932,7,0 1 2 3 4 5 6 7 8 9 10,,,,1.01560263770834,,,,,2.0254996426205656,,,,,2.2137855248923364,,,,0.0057056327961142695,0.22251967904845651,,0.011411265592228539,,3.0011628507561054,,54.22153080273802,10.94393757780792,28.0,47.0,52.0,62.0,81.0,4.029869321717486,0.9712859376027482,2.0,3.0,4.0,5.0,6.0,235.6378344741755,153.16155932646828,50.0,110.0,230.0,300.0,600.0,0.0,0.0,0.07560672059738643,0.0,0.0,0.0,0.12570006222775357,0.38425637834474174,0.09925326695706285,0.28842563783447417,0.026757934038581208,ClassicRock,VanHalen,Pretty_Woman,,,,,,,2.624591086212564,,,,,,,,,,5.739866592890955,,,,,,,,4.233579534716788,5.739866592890955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2408,C,m,83.08999999999999,35.32,48.09,22.68,11.52,2.07,13.5,23.34,0.07,9.91,0.9906858594411516,238.09285714285716,0.10372741702059529,224.94856233333616,9,0 1 2 3 4 5 6 7 8 9,,,,0.9202103709969953,,,,,1.0046741248566229,,,,,1.5025657265554804,,,,1.1380379467402455,0.25339126157888275,0.29340040814396956,0.3022913296028777,,0.34674593689741856,,66.31058425063506,14.071658872193018,28.0,64.0,71.0,76.0,93.0,5.013717188823032,1.2169679510375488,2.0,5.0,5.0,6.0,7.0,187.07942421676546,140.8055053507028,64.0,64.0,128.0,256.0,512.0,0.0,0.0,0.0,0.0,0.21558001693480103,0.784419983065199,0.003895004233700254,0.6660457239627434,0.09246401354784081,0.14428450465707027,0.09331075359864521,ClassicRock,VanHalen,Runnin_with_the_Devil,25.04572574974431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2047198576820568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409,G,M,94.57,38.51,26.459999999999997,30.38,21.38,13.86,9.33,8.39,7.96,3.27,0.9423007573025604,45.553582752060876,0.560643833851062,312.53749999999275,9,0 ed harpsichord1 ed synth strings22 ed piano3 eddie guitar4 alex drums5 mike bass6 ed backing piano7 harpsichord8 ed guitar solo9,,,14.14230292364949,0.5119385673719272,,2.470103587569549,,0.24957005159381454,0.7039155301364,0.0031996160460745454,,,,1.0718713754349727,0.0031996160460745454,,,1.6861976562812855,0.4799424069111818,0.9278886533616182,0.5599328080630455,,0.11198656161260909,0.0031996160460745454,58.64514965741075,11.324438386048046,26.0,55.0,60.0,66.0,84.0,4.426613775694194,0.9771953545773796,2.0,4.0,5.0,5.0,7.0,271.96730376247143,225.1558390364391,60.0,120.0,235.0,326.0,900.0,0.16432263493208318,0.8139199423007573,0.018031013342949875,0.00432744320230797,0.01238129582882558,0.00024041351123933166,0.3436711143166246,0.4386344512561606,0.08594783026806106,0.09352085587210002,0.02019473494410386,ClassicRock,VanHalen,When_Its_Love,,1.5006199256089618,,,0.0031996160460745454,,,,,,,,,,,,,,,,,,,,,2.5020997480302944,,,,,6.002479702435847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,C,m,93.79,46.209999999999994,47.56,18.5,7.13,23.09,5.95,5.97,16.0,17.15,0.5475548060708263,25.09967426710098,0.8936097689479883,245.39314800001654,7,Why Can't This Be Love?0 Synth1 Synth2 Guitar3 bass4 Drums5 Vocals6 Vocals7 8 Why Can't This Be Love?9 Van Halen10 Path B Guy @ AOL.COM11 12,,,,0.02852565386218334,,,,,2.2127757210236507,,,,,1.194002368802817,,,,1.7156143251398839,0.12632789567538336,,0.15485354953756672,,0.6071889179236168,,48.1389544688027,18.232154355428204,16.0,33.0,47.0,60.0,93.0,3.574704890387858,1.56488956842623,1.0,2.0,3.0,5.0,7.0,40.41281618887015,33.72992909934232,9.0,28.0,30.0,30.0,150.0,0.9462057335581787,0.026138279932546374,0.04654300168634064,0.0060708263069139965,0.021079258010118045,0.0003372681281618887,0.009612141652613829,0.7529510961214165,0.05311973018549747,0.12040472175379427,0.01736930860033727,ClassicRock,VanHalen,Why_Cant_This_Be_Love,,,,,,,,,,2.705862023498534,,0.2485806979418834,,,,1.5200098415134837,3.985441353887901,,,,,,11.740344110992886,,,2.693636743271884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5200098415134837,,,,,,0.016300373635533338,,,,,,,,,,,,,,,,,,,,,,
2411,A#,M,92.36000000000001,38.519999999999996,33.18,24.39,19.05,13.71,13.33,8.79,6.95,6.14,0.7065217391304348,37.625,0.37879983585339705,126.71600000000248,5,0 Guitar (Lead)1 Guitar (Bass)       2 Guitar (Rhythm)3 Guitar (Jazz)4 Drums5,2.0281574544650636,,,,5.003314498563619,,,,1.2626661195113236,,,,,1.17585782379492,,,,,,,,,,,59.944706994328925,10.169358572079902,39.0,53.0,63.0,69.0,76.0,4.583648393194707,0.9055109014397666,3.0,4.0,5.0,5.0,6.0,276.1895085066163,125.82734428862268,236.0,236.0,236.0,236.0,716.0,0.0,0.0,0.004253308128544423,0.0,0.8785444234404537,0.12145557655954631,0.0,0.9007561436672968,0.06805293005671077,0.026937618147448016,0.0,ClassicRock,VanHalen,You_Really_Got_Me,,,,,4.008964929448452,,,,,,,,,,,,,,,,,,,,,7.639130023043507,,,,,,2.0281574544650636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412,C,M,88.42999999999998,53.550000000000004,50.61,8.71,13.83,37.38,8.43,7.46,4.52,8.1,0.12096774193548387,16.27027027027027,0.5027463556592762,294.38303894996966,16,0 Hammond Left1 Hammond Right2 Melody 1 Right3 Melody 2 Left4 Guitars5 OverDrive Gtr.6 Dist. Guitar7 GS-GM Drums8 Crashs & Toms9 Bass Guitar10 Chorus 1 Right11 Ooh's Refrain12 Chorus 2 Left13 Gated Snare 114 Snare15 Gated Snare 216 Big Boom Drum17 18,,,,2.581670475007094,,,,,1.7052612874388962,,,,2.486556299612096,1.0632406035226585,,,,0.24118237332303114,0.027175478684285197,,0.4619831376328484,,0.006793869671071299,,62.45443548387097,15.54188411497638,28.0,53.0,64.0,76.0,90.0,4.816935483870968,1.321142303674383,2.0,4.0,5.0,6.0,7.0,82.39959677419355,120.5497508761576,5.0,14.0,21.0,80.0,436.0,0.07822580645161291,0.008064516129032258,0.03467741935483871,0.21653225806451612,0.6556451612903226,0.012903225806451613,0.09556451612903226,0.7354838709677419,0.07540322580645162,0.0375,0.021370967741935483,ClassicRock,VanillaFudge,You_Keep_Me_Hangin_On,,,,,0.0033969348355356497,,,,1.3757586083919382,,,,,,,,0.9953019068119454,,,,,,,,,0.21740382947428158,,,,,,,1.3893463477340808,,,,,,,0.543509573685704,,,,,,0.49255555115266925,,,,,,,0.9239662752656967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2413,C,M,96.47999999999999,65.03,47.31,29.88,24.66,14.69,10.49,6.94,6.6,3.22,0.5360567702339855,44.363207547169814,0.6005800618956815,176.49603562499183,11,0 Wurly1 Bass2 Organ3 Melody4 Strings5 12 String6 HarpsiChord7 Axe8 Calliope9 Kit10 Syn Vox11 Brass12,,,8.272140475166934,4.00008984621086,,3.3315195886288747,,,1.257818620196616,,,,1.8640645317328228,1.5864378993470831,,,,0.2039705870589107,0.062324346045778266,,0.16997548921575892,,,,57.89604909858075,13.261348079633759,29.0,48.0,60.0,67.0,88.0,4.475067126965861,1.0550054004028873,2.0,4.0,5.0,5.0,7.0,111.38684311469122,152.03919775955418,20.0,39.0,76.0,104.0,715.0,0.21288837744533948,0.19294207901802837,0.004602991944764097,0.2171077867280399,0.19831223628691982,0.01457614115841964,0.06693517453011123,0.859608745684695,0.05293440736478711,0.015918680475642502,0.0,ClassicRock,VanityFaire,Hitchin_a_Ride,,0.8328798971572187,,0.4759313698041249,1.0425163338566548,7.161633945623976,,0.8838725439219464,,1.4561233576150014,,,,,,,,,,,,,,,,4.085077590818739,,,,,1.1784967252292617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2414,G,M,99.9,62.28999999999999,47.08,27.13,22.8,12.4,12.36,11.61,7.59,6.01,0.665521978021978,9.992277992277993,1.341512343743335,193.06568531251116,10,0 BASS1 PIANO2 BRASS3 GUITAR4 ORGAN5 MELODY6 BD7 SN8 HH9 RIDE10 HH OPEN11,,,,4.485520037381189,,,,,1.2327410726290104,,,,,2.237580434351817,,,,0.046616259048996196,,,,,0.6578072110247241,,60.82932692307692,14.107651279504497,31.0,55.0,64.0,71.0,91.0,4.616758241758242,1.196913211529317,2.0,4.0,5.0,5.0,7.0,233.66758241758242,199.46506115534106,68.0,104.0,168.0,264.0,848.0,0.40762362637362637,0.06593406593406594,0.030563186813186812,0.006868131868131868,0.44059065934065933,0.010302197802197802,0.16311813186813187,0.6407967032967034,0.061126373626373624,0.08482142857142858,0.019574175824175824,ClassicRock,VanMorrison,Brown_Eyed_Girl,4.905066368822155,,2.2116825126579305,,,2.569073832033568,,1.196483982257569,,,,,,,,,,,,,,,,,,,,,,,,,2.651947181454006,,,,,1.5486957172944291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2415,A#,m,98.75999999999999,54.0,59.78,17.34,2.14,28.59,10.3,13.85,14.98,11.56,0.7315510384445426,26.675621222296844,0.8710080790123721,170.9513419999919,10,0 Fingered Bs.        1 Clean Gt.           2 Muted Gt.           3 Melody              4 -                   5 Clean Gt.           6 Brass 1             7 Brass 1             8 Tenor Sax           9 Drums*STANDARD      10 Baritone Sax        11 Piano 2             12 13 14 15 16,9.686966949929404,,,3.6150637530533642,,3.3986278972880335,,0.3860747697435632,1.4799532840169922,3.1295454820122166,,1.076329661103267,,2.53288447422671,,,,0.07604503040403518,0.03509770634032393,,0.04679694178709857,,1.9069753778242666,,60.698851082633674,10.329473295826846,34.0,57.0,63.0,67.0,82.0,4.587494476358816,0.9251372527541906,2.0,4.0,5.0,5.0,6.0,54.26336721166593,33.84020971645795,8.0,28.0,52.0,65.0,131.0,0.23265576668139637,0.08705258506407423,0.03424657534246575,0.24016791869200177,0.22337604949182502,0.06805125939019001,0.190234202386213,0.25364560318161733,0.1095890410958904,0.363013698630137,0.04927087936367654,ClassicRock,VanMorrison,Domino,3.240688218756576,,,,0.15209006080807036,,,1.368810547272633,1.146525073783915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5793967853145767,,6.054354343705877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416,D#,M,98.26,76.42,47.43000000000001,33.81,32.34,11.69,10.27,4.82,3.88,1.45,0.8824069820854387,209.38666666666666,0.07480364044383493,250.65625,4,0 GtrNylon1 Bass2 Drums3 Sax4 Strings5 ChoirAahs6,,,,5.254207704774966,,,,,0.873706520383992,,,,,1.2965964343598055,,,,,,,0.12367535220047375,,,,52.348874598070736,9.037978671257315,31.0,46.0,53.0,58.0,70.0,3.8670188332567754,0.7778822713235197,2.0,3.0,4.0,4.0,5.0,277.092328892972,202.56053817325022,96.0,96.0,192.0,480.0,768.0,0.0,0.8160312356453836,0.1639871382636656,0.0,0.16467615985300874,0.01929260450160772,0.12425355994487827,0.5330730362884704,0.07694074414331649,0.07441433164905834,0.027331189710610933,ClassicRock,VanMorrison,Into_the_Mystic,,0.16756015459419024,,0.16756015459419024,,,,,0.6463034534347338,,,,,,,,,,,,,,,,,,,,,14.174791173170428,,,2.214187757137514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
